event_id,customer_id,event_type,event_timestamp,channel,category,device
EVT000347,CUST00286,page_view,2024-09-27T11:50:00,referral,home,tablet
EVT000348,CUST00021,add_to_cart,2024-05-30T09:04:00,referral,electronics,mobile
EVT000349,CUST00372,add_to_cart,2024-05-01T17:24:00,paid_search,sport,tablet
EVT000350,CUST00128,signup,2025-08-25T20:11:00,referral,beauty,tablet
EVT000351,CUST00055,purchase,2026-03-06T11:43:00,social,electronics,mobile
EVT000352,CUST00406,signup,2024-11-24T17:25:00,email,fashion,tablet
EVT000353,CUST00308,checkout_start,2025-07-25T11:57:00,referral,home,desktop
EVT000354,CUST00212,signup,2025-12-14T23:20:00,paid_search,sport,tablet
EVT000355,CUST00110,checkout_start,2024-12-14T17:59:00,email,beauty,desktop
EVT000356,CUST00492,page_view,2024-10-25T00:46:00,email,sport,mobile
EVT000357,CUST00266,checkout_start,2024-03-15T09:00:00,paid_search,fashion,desktop
EVT000358,CUST00012,signup,2025-02-21T17:32:00,referral,sport,mobile
EVT000359,CUST00049,add_to_cart,2024-01-29T14:22:00,paid_search,home,desktop
EVT000360,CUST00456,checkout_start,2025-04-11T07:14:00,email,electronics,tablet
EVT000361,CUST00205,page_view,2026-01-01T06:46:00,email,beauty,mobile
EVT000362,CUST00250,checkout_start,2025-10-28T03:38:00,organic,sport,desktop
EVT000363,CUST00041,purchase,2025-04-06T10:22:00,social,electronics,mobile
EVT000364,CUST00383,purchase,2024-08-15T20:49:00,organic,home,tablet
EVT000365,CUST00022,add_to_cart,2025-11-06T17:36:00,email,sport,tablet
EVT000366,CUST00114,purchase,2024-10-22T01:43:00,social,sport,tablet
EVT000367,CUST00259,checkout_start,2024-04-09T07:27:00,social,fashion,mobile
EVT000368,CUST00173,page_view,2024-12-10T15:36:00,referral,beauty,desktop
EVT000369,CUST00044,add_to_cart,2024-12-31T16:27:00,paid_search,beauty,tablet
EVT000370,CUST00102,signup,2025-02-09T12:41:00,paid_search,sport,tablet
EVT000371,CUST00377,page_view,2025-11-01T07:15:00,email,beauty,desktop
EVT000372,CUST00351,purchase,2024-11-28T02:07:00,social,home,desktop
EVT000373,CUST00098,page_view,2025-07-06T11:38:00,email,fashion,desktop
EVT000374,CUST00316,purchase,2024-11-21T19:09:00,organic,fashion,mobile
EVT000375,CUST00351,page_view,2024-08-17T04:48:00,organic,electronics,mobile
EVT000376,CUST00486,checkout_start,2025-02-14T09:00:00,organic,home,desktop
EVT000377,CUST00242,signup,2025-04-17T10:13:00,paid_search,fashion,tablet
EVT000378,CUST00268,signup,2024-06-29T17:30:00,paid_search,electronics,desktop
EVT000379,CUST00299,add_to_cart,2025-02-05T01:16:00,organic,home,mobile
EVT000380,CUST00405,page_view,2024-08-02T01:29:00,organic,beauty,tablet
EVT000381,CUST00139,checkout_start,2025-03-16T03:01:00,social,fashion,desktop
EVT000382,CUST00261,signup,2024-07-19T10:31:00,referral,electronics,mobile
EVT000383,CUST00102,page_view,2025-02-16T14:35:00,organic,fashion,tablet
EVT000384,CUST00157,add_to_cart,2025-07-16T15:25:00,organic,home,tablet
EVT000385,CUST00181,add_to_cart,2025-07-09T20:19:00,referral,home,mobile
EVT000386,CUST00321,page_view,2025-09-04T12:56:00,referral,home,mobile
EVT000387,CUST00078,add_to_cart,2025-04-09T12:42:00,organic,beauty,tablet
EVT000388,CUST00492,signup,2024-07-30T13:15:00,paid_search,beauty,desktop
EVT000389,CUST00466,add_to_cart,2025-07-04T14:34:00,paid_search,fashion,tablet
EVT000390,CUST00278,signup,2025-03-02T04:19:00,paid_search,beauty,mobile
EVT000391,CUST00336,page_view,2025-05-12T05:20:00,referral,sport,tablet
EVT000392,CUST00061,add_to_cart,2024-09-09T10:53:00,organic,home,desktop
EVT000393,CUST00493,checkout_start,2024-09-20T09:28:00,paid_search,fashion,mobile
EVT000394,CUST00068,signup,2024-12-31T00:48:00,referral,home,tablet
EVT000395,CUST00291,add_to_cart,2025-02-07T19:14:00,organic,home,mobile
EVT000396,CUST00353,signup,2025-07-03T04:32:00,social,home,mobile
EVT000397,CUST00437,add_to_cart,2025-08-10T15:30:00,paid_search,fashion,mobile
EVT000398,CUST00017,checkout_start,2025-09-09T00:59:00,social,fashion,tablet
EVT000399,CUST00344,add_to_cart,2024-07-02T06:04:00,social,sport,desktop
EVT000400,CUST00353,add_to_cart,2025-04-16T14:56:00,social,beauty,mobile
EVT000401,CUST00312,purchase,2024-09-12T23:20:00,referral,sport,tablet
EVT000402,CUST00275,page_view,2025-08-31T20:56:00,referral,electronics,desktop
EVT000403,CUST00234,signup,2024-05-06T07:33:00,social,electronics,tablet
EVT000404,CUST00199,add_to_cart,2025-01-10T20:03:00,email,beauty,desktop
EVT000405,CUST00453,add_to_cart,2025-04-19T09:29:00,social,home,tablet
EVT000406,CUST00471,add_to_cart,2025-03-21T22:33:00,social,beauty,mobile
EVT000407,CUST00370,signup,2025-01-26T03:11:00,referral,fashion,desktop
EVT000408,CUST00212,add_to_cart,2025-10-20T14:01:00,social,sport,tablet
EVT000409,CUST00459,checkout_start,2024-11-01T14:05:00,email,fashion,tablet
EVT000410,CUST00376,purchase,2024-07-18T02:07:00,email,electronics,tablet
EVT000411,CUST00363,signup,2025-05-13T23:50:00,referral,fashion,desktop
EVT000412,CUST00282,add_to_cart,2025-12-26T01:49:00,email,sport,tablet
EVT000413,CUST00442,add_to_cart,2025-07-02T05:55:00,paid_search,electronics,desktop
EVT000414,CUST00158,purchase,2025-07-02T23:49:00,email,fashion,mobile
EVT000415,CUST00461,signup,2024-09-15T06:00:00,email,electronics,desktop
EVT000416,CUST00255,page_view,2025-12-10T17:51:00,referral,beauty,mobile
EVT000417,CUST00112,purchase,2024-11-27T14:26:00,organic,sport,tablet
EVT000418,CUST00004,signup,2025-02-13T17:17:00,referral,fashion,mobile
EVT000419,CUST00095,checkout_start,2025-04-18T01:41:00,organic,fashion,mobile
EVT000420,CUST00342,checkout_start,2025-07-29T19:19:00,organic,electronics,mobile
EVT000421,CUST00214,checkout_start,2024-04-27T05:43:00,referral,sport,tablet
EVT000422,CUST00404,signup,2026-02-26T05:29:00,email,electronics,mobile
EVT000423,CUST00394,purchase,2025-10-05T10:23:00,organic,beauty,tablet
EVT000424,CUST00034,page_view,2024-09-05T15:08:00,email,home,tablet
EVT000425,CUST00212,add_to_cart,2026-01-31T06:44:00,referral,electronics,mobile
EVT000426,CUST00293,signup,2025-12-27T02:30:00,email,beauty,tablet
EVT000427,CUST00435,signup,2025-02-18T08:33:00,referral,home,mobile
EVT000428,CUST00315,purchase,2025-06-19T15:33:00,social,fashion,tablet
EVT000429,CUST00120,page_view,2025-01-19T06:00:00,organic,beauty,tablet
EVT000430,CUST00408,add_to_cart,2024-03-17T23:54:00,referral,beauty,desktop
EVT000431,CUST00024,add_to_cart,2025-05-16T11:35:00,organic,fashion,tablet
EVT000432,CUST00145,checkout_start,2025-06-27T02:19:00,referral,sport,desktop
EVT000433,CUST00393,checkout_start,2024-02-13T03:43:00,email,beauty,tablet
EVT000434,CUST00292,checkout_start,2025-06-28T05:12:00,email,beauty,desktop
EVT000435,CUST00409,purchase,2024-10-26T20:08:00,paid_search,beauty,tablet
EVT000436,CUST00459,purchase,2025-01-08T14:50:00,organic,sport,desktop
EVT000437,CUST00290,page_view,2024-08-27T17:34:00,paid_search,sport,tablet
EVT000438,CUST00170,checkout_start,2024-12-08T02:09:00,organic,home,desktop
EVT000439,CUST00321,signup,2026-01-24T05:36:00,social,fashion,tablet
EVT000440,CUST00060,checkout_start,2025-02-16T22:54:00,organic,home,desktop
EVT000441,CUST00045,purchase,2024-11-19T07:23:00,email,fashion,tablet
EVT000442,CUST00155,page_view,2024-08-29T03:23:00,paid_search,electronics,desktop
EVT000443,CUST00260,signup,2024-05-19T15:57:00,paid_search,fashion,desktop
EVT000444,CUST00473,signup,2025-04-22T23:55:00,email,home,mobile
EVT000445,CUST00394,add_to_cart,2025-06-24T16:43:00,paid_search,electronics,desktop
EVT000446,CUST00199,checkout_start,2025-01-13T03:00:00,organic,sport,mobile
EVT000447,CUST00171,signup,2025-05-10T01:06:00,email,electronics,tablet
EVT000448,CUST00389,add_to_cart,2025-10-05T20:57:00,email,fashion,mobile
EVT000449,CUST00147,purchase,2024-07-12T17:20:00,organic,home,mobile
EVT000450,CUST00081,signup,2024-12-05T03:00:00,referral,sport,mobile
EVT000451,CUST00106,checkout_start,2024-12-20T11:35:00,email,fashion,tablet
EVT000452,CUST00412,add_to_cart,2024-08-13T18:15:00,organic,home,tablet
EVT000453,CUST00457,page_view,2024-12-02T17:28:00,paid_search,electronics,desktop
EVT000454,CUST00463,page_view,2025-03-02T03:24:00,organic,beauty,desktop
EVT000455,CUST00092,checkout_start,2025-09-18T19:22:00,email,fashion,tablet
EVT000456,CUST00389,purchase,2026-01-27T02:59:00,referral,fashion,mobile
EVT000457,CUST00417,checkout_start,2025-05-31T03:29:00,social,beauty,mobile
EVT000458,CUST00486,signup,2025-03-25T04:55:00,email,home,desktop
EVT000459,CUST00094,purchase,2025-01-29T10:29:00,organic,electronics,desktop
EVT000460,CUST00058,add_to_cart,2024-08-03T15:29:00,email,home,tablet
EVT000461,CUST00295,purchase,2024-06-03T16:06:00,organic,home,tablet
EVT000462,CUST00333,purchase,2024-09-26T09:34:00,social,sport,desktop
EVT000463,CUST00123,purchase,2024-11-03T17:10:00,social,electronics,desktop
EVT000464,CUST00107,checkout_start,2024-12-09T13:36:00,referral,fashion,mobile
EVT000465,CUST00340,signup,2024-10-18T23:59:00,social,electronics,tablet
EVT000466,CUST00306,page_view,2024-12-31T10:35:00,social,fashion,desktop
EVT000467,CUST00490,page_view,2024-08-11T02:38:00,referral,beauty,desktop
EVT000468,CUST00254,add_to_cart,2024-07-19T02:13:00,referral,electronics,mobile
EVT000469,CUST00339,checkout_start,2025-03-14T14:34:00,social,sport,tablet
EVT000470,CUST00229,checkout_start,2024-05-01T06:43:00,email,sport,tablet
EVT000471,CUST00156,checkout_start,2025-08-31T22:58:00,organic,sport,mobile
EVT000472,CUST00314,add_to_cart,2025-01-29T12:54:00,email,electronics,desktop
EVT000473,CUST00462,signup,2026-02-21T01:00:00,email,electronics,desktop
EVT000474,CUST00444,signup,2024-06-21T07:27:00,social,home,tablet
EVT000475,CUST00196,signup,2024-08-21T12:27:00,paid_search,fashion,desktop
EVT000476,CUST00072,checkout_start,2024-08-11T17:24:00,social,fashion,desktop
EVT000477,CUST00447,page_view,2024-06-24T04:00:00,organic,fashion,tablet
EVT000478,CUST00454,add_to_cart,2026-01-06T21:27:00,organic,fashion,tablet
EVT000479,CUST00413,signup,2025-03-19T14:57:00,social,sport,mobile
EVT000480,CUST00233,purchase,2026-02-21T13:35:00,social,home,mobile
EVT000481,CUST00096,signup,2024-09-01T19:00:00,social,fashion,tablet
EVT000482,CUST00257,signup,2025-08-11T13:59:00,referral,home,mobile
EVT000483,CUST00020,checkout_start,2024-10-28T15:45:00,organic,sport,desktop
EVT000484,CUST00493,signup,2024-04-03T04:46:00,email,beauty,tablet
EVT000485,CUST00041,add_to_cart,2025-12-01T19:05:00,social,electronics,tablet
EVT000486,CUST00325,signup,2025-02-01T18:19:00,organic,home,tablet
EVT000487,CUST00399,signup,2024-08-01T15:29:00,social,sport,tablet
EVT000488,CUST00170,checkout_start,2025-01-11T11:51:00,email,fashion,mobile
EVT000489,CUST00356,signup,2024-12-11T23:50:00,email,electronics,tablet
EVT000490,CUST00243,page_view,2024-12-02T05:36:00,email,sport,mobile
EVT000491,CUST00147,signup,2024-10-27T02:08:00,organic,home,desktop
EVT000492,CUST00068,checkout_start,2025-02-18T08:54:00,organic,electronics,tablet
EVT000493,CUST00090,checkout_start,2025-04-14T21:28:00,paid_search,home,tablet
EVT000494,CUST00121,signup,2025-03-13T05:51:00,organic,home,mobile
EVT000495,CUST00496,add_to_cart,2024-07-16T19:59:00,social,beauty,desktop
EVT000496,CUST00122,add_to_cart,2025-05-29T23:40:00,paid_search,sport,tablet
EVT000497,CUST00432,checkout_start,2025-12-10T01:41:00,organic,electronics,mobile
EVT000498,CUST00238,purchase,2024-09-18T15:19:00,referral,fashion,desktop
EVT000499,CUST00350,add_to_cart,2025-06-11T15:16:00,referral,beauty,mobile
EVT000500,CUST00148,checkout_start,2025-12-26T12:43:00,referral,electronics,mobile
EVT000501,CUST00470,purchase,2026-02-07T20:22:00,referral,home,desktop
EVT000502,CUST00139,signup,2025-01-27T03:16:00,social,beauty,tablet
EVT000503,CUST00384,signup,2024-12-28T23:43:00,paid_search,sport,desktop
EVT000504,CUST00347,page_view,2024-11-19T10:35:00,organic,electronics,mobile
EVT000505,CUST00211,purchase,2025-01-04T16:06:00,email,fashion,tablet
EVT000506,CUST00146,page_view,2024-07-02T06:02:00,referral,electronics,mobile
EVT000507,CUST00481,page_view,2025-02-14T19:40:00,organic,electronics,tablet
EVT000508,CUST00067,signup,2025-06-15T21:48:00,paid_search,electronics,tablet
EVT000509,CUST00095,page_view,2025-06-11T09:29:00,social,home,desktop
EVT000510,CUST00355,page_view,2024-12-28T08:10:00,email,electronics,desktop
EVT000511,CUST00199,checkout_start,2024-10-08T01:16:00,paid_search,beauty,mobile
EVT000512,CUST00252,add_to_cart,2025-09-13T19:25:00,social,electronics,mobile
EVT000513,CUST00277,page_view,2025-11-19T06:39:00,social,home,mobile
EVT000514,CUST00018,checkout_start,2024-03-26T02:36:00,social,electronics,desktop
EVT000515,CUST00077,purchase,2025-03-28T01:42:00,email,fashion,tablet
EVT000516,CUST00169,signup,2025-11-01T18:00:00,social,beauty,desktop
EVT000517,CUST00207,page_view,2024-10-23T17:14:00,social,beauty,mobile
EVT000518,CUST00291,checkout_start,2025-07-13T11:21:00,social,electronics,tablet
EVT000519,CUST00491,checkout_start,2025-04-29T11:34:00,organic,beauty,desktop
EVT000520,CUST00332,page_view,2025-02-22T05:35:00,social,fashion,desktop
EVT000521,CUST00357,checkout_start,2025-01-13T03:40:00,social,electronics,tablet
EVT000522,CUST00225,add_to_cart,2024-08-07T04:02:00,organic,sport,mobile
EVT000523,CUST00251,signup,2025-03-06T02:50:00,email,beauty,tablet
EVT000524,CUST00495,checkout_start,2025-04-06T00:02:00,organic,home,tablet
EVT000525,CUST00022,signup,2025-12-20T03:13:00,social,sport,mobile
EVT000526,CUST00380,page_view,2025-02-15T07:59:00,organic,fashion,desktop
EVT000527,CUST00335,signup,2024-07-23T15:58:00,organic,fashion,tablet
EVT000528,CUST00333,page_view,2024-10-26T00:11:00,email,electronics,desktop
EVT000529,CUST00313,page_view,2025-03-11T18:04:00,organic,beauty,tablet
EVT000530,CUST00410,add_to_cart,2024-10-22T02:51:00,social,home,tablet
EVT000531,CUST00348,signup,2025-11-19T10:07:00,referral,fashion,desktop
EVT000532,CUST00429,add_to_cart,2025-09-25T01:37:00,email,electronics,mobile
EVT000533,CUST00141,checkout_start,2024-12-22T13:10:00,referral,fashion,desktop
EVT000534,CUST00125,page_view,2025-08-11T01:08:00,referral,beauty,mobile
EVT000535,CUST00009,page_view,2024-11-26T02:00:00,paid_search,electronics,tablet
EVT000536,CUST00334,purchase,2025-06-18T13:44:00,paid_search,fashion,mobile
EVT000537,CUST00328,purchase,2025-10-31T16:28:00,paid_search,fashion,tablet
EVT000538,CUST00355,purchase,2024-08-04T19:11:00,referral,electronics,tablet
EVT000539,CUST00424,page_view,2025-10-18T11:26:00,referral,fashion,mobile
EVT000540,CUST00061,checkout_start,2025-03-05T03:39:00,referral,sport,mobile
EVT000541,CUST00238,add_to_cart,2024-06-12T08:03:00,organic,fashion,tablet
EVT000542,CUST00433,add_to_cart,2025-07-04T15:11:00,organic,electronics,tablet
EVT000543,CUST00187,checkout_start,2025-06-08T06:27:00,email,sport,desktop
EVT000544,CUST00023,signup,2024-09-13T23:03:00,paid_search,fashion,mobile
EVT000545,CUST00249,add_to_cart,2024-12-24T03:04:00,social,sport,tablet
EVT000546,CUST00167,checkout_start,2025-01-23T06:47:00,paid_search,electronics,desktop
EVT000547,CUST00117,purchase,2024-03-08T07:47:00,paid_search,beauty,mobile
EVT000548,CUST00038,page_view,2024-12-07T18:31:00,social,fashion,mobile
EVT000549,CUST00476,checkout_start,2024-12-02T05:24:00,paid_search,beauty,tablet
EVT000550,CUST00100,checkout_start,2024-07-21T08:12:00,paid_search,electronics,tablet
EVT000551,CUST00292,page_view,2025-07-14T08:08:00,social,beauty,desktop
EVT000552,CUST00088,checkout_start,2025-09-17T07:56:00,referral,fashion,tablet
EVT000553,CUST00488,add_to_cart,2025-02-21T18:35:00,organic,beauty,tablet
EVT000554,CUST00251,purchase,2024-12-07T18:30:00,email,electronics,tablet
EVT000555,CUST00220,purchase,2025-08-02T07:20:00,referral,fashion,tablet
EVT000556,CUST00485,page_view,2025-05-03T18:57:00,social,electronics,mobile
EVT000557,CUST00241,signup,2025-03-26T01:27:00,social,beauty,tablet
EVT000558,CUST00421,add_to_cart,2024-07-12T14:31:00,organic,sport,mobile
EVT000559,CUST00355,checkout_start,2025-02-09T06:08:00,email,fashion,tablet
EVT000560,CUST00047,checkout_start,2025-06-27T15:42:00,paid_search,beauty,tablet
EVT000561,CUST00383,purchase,2025-06-04T00:29:00,paid_search,beauty,mobile
EVT000562,CUST00405,page_view,2024-09-22T20:29:00,organic,beauty,tablet
EVT000563,CUST00171,purchase,2025-06-11T01:18:00,email,sport,tablet
EVT000564,CUST00295,signup,2024-07-14T21:05:00,email,electronics,tablet
EVT000565,CUST00485,purchase,2025-08-21T01:07:00,email,beauty,tablet
EVT000566,CUST00021,signup,2024-10-28T11:11:00,organic,sport,tablet
EVT000567,CUST00397,add_to_cart,2025-05-08T04:21:00,referral,electronics,tablet
EVT000568,CUST00245,add_to_cart,2024-12-16T22:13:00,email,home,desktop
EVT000569,CUST00258,page_view,2025-10-06T08:03:00,email,home,desktop
EVT000570,CUST00249,page_view,2024-12-17T16:53:00,social,sport,tablet
EVT000571,CUST00423,signup,2025-11-09T09:28:00,email,electronics,mobile
EVT000572,CUST00457,purchase,2025-02-01T02:05:00,paid_search,home,mobile
EVT000573,CUST00056,add_to_cart,2024-05-09T08:07:00,social,fashion,mobile
EVT000574,CUST00267,signup,2025-07-05T09:26:00,paid_search,beauty,desktop
EVT000575,CUST00216,page_view,2025-09-29T23:41:00,email,fashion,mobile
EVT000576,CUST00012,checkout_start,2025-01-29T16:41:00,social,sport,desktop
EVT000577,CUST00336,signup,2025-01-10T15:37:00,referral,beauty,desktop
EVT000578,CUST00156,checkout_start,2025-11-07T04:57:00,paid_search,home,mobile
EVT000579,CUST00248,page_view,2024-10-03T09:49:00,paid_search,home,desktop
EVT000580,CUST00234,add_to_cart,2024-07-09T19:59:00,referral,home,mobile
EVT000581,CUST00499,add_to_cart,2024-04-07T22:44:00,paid_search,fashion,mobile
EVT000582,CUST00022,purchase,2025-11-05T18:08:00,email,home,mobile
EVT000583,CUST00106,checkout_start,2024-12-30T22:02:00,email,fashion,desktop
EVT000584,CUST00230,checkout_start,2025-01-01T05:34:00,organic,electronics,desktop
EVT000585,CUST00477,checkout_start,2025-06-08T04:29:00,paid_search,electronics,tablet
EVT000586,CUST00280,checkout_start,2025-08-21T10:41:00,social,home,tablet
EVT000587,CUST00342,purchase,2024-12-21T18:46:00,email,electronics,tablet
EVT000588,CUST00246,signup,2025-02-19T04:43:00,organic,home,mobile
EVT000589,CUST00206,page_view,2025-06-04T14:22:00,email,electronics,tablet
EVT000590,CUST00329,add_to_cart,2025-03-01T18:33:00,email,fashion,mobile
EVT000591,CUST00043,page_view,2025-08-19T14:43:00,referral,beauty,mobile
EVT000592,CUST00252,signup,2025-11-12T19:38:00,organic,home,desktop
EVT000593,CUST00076,checkout_start,2025-10-20T11:24:00,organic,home,desktop
EVT000594,CUST00180,signup,2024-10-01T14:55:00,organic,fashion,tablet
EVT000595,CUST00455,purchase,2024-09-29T23:26:00,email,fashion,tablet
EVT000596,CUST00497,purchase,2025-03-27T23:57:00,paid_search,sport,tablet
EVT000597,CUST00045,purchase,2024-05-22T06:19:00,referral,home,mobile
EVT000598,CUST00478,purchase,2025-02-10T02:00:00,email,beauty,mobile
EVT000599,CUST00285,add_to_cart,2025-08-18T22:36:00,paid_search,fashion,desktop
EVT000600,CUST00149,checkout_start,2024-10-24T15:02:00,referral,home,desktop
EVT000601,CUST00287,page_view,2024-09-25T07:01:00,paid_search,home,desktop
EVT000602,CUST00490,checkout_start,2024-09-14T03:41:00,social,fashion,desktop
EVT000603,CUST00465,checkout_start,2024-09-19T00:07:00,social,electronics,tablet
EVT000604,CUST00382,signup,2024-08-22T18:30:00,social,home,tablet
EVT000605,CUST00352,page_view,2025-10-11T22:52:00,email,sport,tablet
EVT000606,CUST00295,signup,2024-04-07T08:10:00,organic,fashion,desktop
EVT000607,CUST00237,page_view,2024-08-11T11:10:00,email,home,desktop
